,Unnamed: 0,Artist,Song Title,Full Title,Release Date,Year,Month,Day,Pageviews,url,featured_count,producer_count,writer_count,Song Lyrics,Artist Image,vocab,love,money,violence,drugs,gendered,sadness,joy,yes,no,gender,genre
82,82,Marvin Gaye,Let’s Get It On,Let's Get It On by Marvin Gaye,1973-06-15,1973.0,6.0,15.0,230593,https://genius.com/Marvin-gaye-lets-get-it-on-lyrics,0,2,2,46 contributorslet’s get it on lyrics i've been really trying baby trying to hold back this feeling for so long and if you feel like i feel baby then come on oh come on ooh  let's get it on ow baby let's get it on let's love baby let's get it on sugar let's get it on woo  we're all sensitive people with so much to give understand me sugar since we got to be here let's live i love you there's nothing wrong with me loving you baby no no and giving yourself to me can never be wrong if the love is true oh baby ooh  now don't you know how sweet and wonderful life can be ooh ooh i'm asking you baby to get it on with me ooh ooh ooh i ain't gonna worry i ain't gonna push i won't push you baby so come on come on come on come on come on baby stop beating 'round the bush hey you might also like let's get it on ooh ooh let's get it on you know what i'm talkin' 'bout come on baby hey let your love come out if you believe in love let's get it on ooh let's get it on baby this minute oh yeah let's get it on please let's get it on hey hey  i know you know what i been dreamin' of don't you baby my whole body wants that feelin' of love oh help me woo i ain't gonna worry no i ain't gonna push i won't push you baby woo come on come on come on come on darling stop beatin' 'round the bush  oh gonna get it on threatenin' you baby i wanna get it on you don't have to worry that it's wrong if the spirit moves you let me groove you good let your love come down oh get it on come on baby do you know the meaning of being sanctified hey hey girl you give me good feeling so good somethin' like sanctified oh do right baby nothing wrong with love if you want to love me just let yourself go oh baby let's get it on right now24embed,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,124,26,0,0,0,18,0,1,0,12,male,soul
83,83,Marvin Gaye,Inner City Blues (Make Me Wanna Holler),Inner City Blues (Make Me Wanna Holler) by Marvin Gaye,1971-05-21,1971.0,5.0,21.0,165292,https://genius.com/Marvin-gaye-inner-city-blues-make-me-wanna-holler-lyrics,0,1,2,43 contributorsinner city blues make me wanna holler lyrics rockets moon shots spend it on the havenot's money we make it before we see it you take it  oh make me wanna holler the way they do my life yeah make me wanna holler the way they do my life this ain't living this ain't living no no baby this ain't living no no no no  inflation no chance to increase finance bills pile up sky high send that boy off to die  oh make me wanna holler the way they do my life heeyey yeah make me wanna holler the way they do my life oh baby you might also like hang ups let downs bad breaks set backs natural fact is oh honey that i can't pay my taxes  oh make me wanna holler and throw up both my hands yeah it make me wanna holler and throw up both my hands ow  crime is woo increasing trigger happy policing panic is spreading god knows where we're heading  oh baby make me wanna holler they don’t understand yeah make me wanna holler they don’t understand  mother mother mother mother everybody thinks we're wrong mother mother who are they to judge us mother mother simply 'cause we wear our hair long mother mother ooh ahyayayayayayayaya oh18embed,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,107,4,2,1,0,37,0,1,0,9,male,soul
84,84,Marvin Gaye,I Heard It Through the Grapevine,I Heard It Through the Grapevine by Marvin Gaye,1968-08-26,1968.0,8.0,26.0,155389,https://genius.com/Marvin-gaye-i-heard-it-through-the-grapevine-lyrics,0,1,2,41 contributorsi heard it through the grapevine lyrics oohooh i bet you're wondering how i knew 'bout your plans to make me blue with some other guy you knew before between the two of us guys you know i love you more it took me by surprise i must say when i found out yesterday don't you know that  i heard it through the grapevine not much longer would you be mine oh i heard it through the grapevine oh i'm just about to lose my mind honey honey yeah heard it through the grapevine not much longer would you be my baby  i know a man ain't supposed to cry but these tears i can't hold inside losing you would end my life you see 'cause you mean that much to me you could have told me yourself that you love someone else instead you might also like i heard it through the grapevine not much longer would you be mine oh i heard it through the grapevine and i'm just about to lose my mind honey honey yeah heard it through the grapevine not much longer would you be my baby  people say believe half of what you see son and none of what you hear but i can't help being confused if it's true please tell me dear do you plan to let me go for the other guy you loved before don't you know  i heard it through the grapevine not much longer would you be mine baby i heard it through the grapevine ooh i'm just about to lose my mind honey honey yeah heard it through the grapevine not much longer would you be my baby  yeah yeah yeah honey honey i know heard it through the grapevine not much longer would you be my baby that you're letting me go yeah yeah yeah said i heard it through the grapevine heard it through the grapevine not much longer would you be my baby ooh heard it through the grapevine yeah yeah yeah8embed,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,117,17,0,0,0,39,0,1,1,14,male,soul
85,85,Marvin Gaye,I Want You,I Want You by Marvin Gaye,1976-04-01,1976.0,4.0,1.0,128177,https://genius.com/Marvin-gaye-i-want-you-lyrics,0,2,2,24 contributorsi want you lyrics i want you and i want you — the right way the right way babe i want you yes i do but i want you to want me too want me too want you to want me baby and i want you to do right baby just like i want you woo  oh i give you all the love i want in return sweet darling but half a love is all i feel ooh it's too bad it's just too sad you don't want me now but i'm going to change your mind someway somehow oh baby  i want you — the right way i want you but i want you to want me too i want you to want me baby just like i want you ooh ooh  this one way love is just a fantasy oh sugar to share is precious pure and fair ooh don't play with something you should cherish for life oh baby don't you want to care ain't it lonely out there you might also like i want you i want you — the right way want you baby i want you but i want you to want me too i want you to want me baby oh i want you to get down baby when i get down with you yeah darlin' oh ooh just like i want you  get down baby woo have mercy listen precious i wanted you for a long time i wanted you more than you can imagine oh baby so fine ow i want you  the right way baby i want you baby but i want you to want me too baby gotta gotta gotta love me sugar oh the way that i love you woooo i want you10embed,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,92,18,0,0,0,12,1,0,1,1,male,soul
86,86,Marvin Gaye,Mercy Mercy Me (The Ecology),Mercy Mercy Me (The Ecology) by Marvin Gaye,1971-06-10,1971.0,6.0,10.0,111113,https://genius.com/Marvin-gaye-mercy-mercy-me-the-ecology-lyrics,0,1,1,34 contributorsmercy mercy me the ecology lyrics woahoh oh mercy mercy me oh things ain't what they used to be no no where did all the blue skies go poison is the wind that blows from the north and south and east  father woahoh mercy mercy me ah mercy oh things ain't what they used to be no no have mercy father oil wasted on the oceans and upon our seas have mercy please have mercy father fish full of mercury please have mercy father  oh oh oh mercy mercy me help us father have mercy please help us father oh things ain't what they used to be no no have mercy you oughta help us father radiation underground and in the sky please have mercy ah help us father animals and birds who live nearby are dying oh please help us father father help us father  oh mercy mercy me have mercy mmm mercy father oh things ain't what they used to be please have mercy ah mercy father what about this overcrowded land have mercy father oh have mercy father how much more abuse from man can she stand please have mercy mmm  ooh ooh oh no no na na na na my sweet lord na na na my my lord my sweet lord breatheyou might also like14embed,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,85,0,0,0,0,52,0,0,0,9,male,soul
87,87,Marvin Gaye,Got to Give It Up,Got to Give It Up by Marvin Gaye,1977-03-15,1977.0,3.0,15.0,80595,https://genius.com/Marvin-gaye-got-to-give-it-up-lyrics,0,1,1,"25 contributorsgot to give it up lyricsi used to go out to parties and stand around cause i was too nervous to really get down but my body yearned to be free i got up on the floor and thought ""somebody could choose me"" no more standin' there beside the walls i done got myself together baby and now i'm havin' a ball as long as you're groovin' there's always a chance somebody watchin' might wanna make romance move your body ooo baby and dance all night to the groove and feel alright everybody's groovin' on like a fool but if you see me spread out and let me in baby just party high and low let me step into your erotic zone move it up turn it 'round shake it down oooww you might also likeyou can love me when you want to baby this is such a groovy party baby we're here face to face everybody's swingin' this is such a groovy place all the young ladies are so fine you're movin' your body easy with no doubts i know what you thinkin' baby you wanna turn me out think i'm gonna let you do it babe keep on dancin' oh baby you got to get it got to give it up keep on dancin' you got to get it got to give it up keep on dancin' you got to get it got to give it up keep on dancin' you got to get it got to give it up keep on dancin' you got to get it got to give it up keep on dancin' you got to get it oh darling got to give it up ooooh ooooh ooooh ooooh  if you want it baby got to give it up if you want it baby got to give it up want it ah got to give it up if you want it baby got to give it up want it ah got to give it up if you want it baby i got to give it up dancing lady dancing lady dancing lady dancing lady dancing lady dancing lady dancing lady dancing lady dancing lady dancing lady dancing lady dancing lady dancing lady dancing lady if you want to dance some more dance some more ooh feels so good  dancing oh yeah looks so good ooh look at you baby oh yeah you look so good to you baby my darling got to give it up dancing baby on the floor got to give it up let me see you darling dancin' baby  look so good keep on dancin'  look so good give it up look at me baby look so good have mercy nonstop express party standing by get down nonstop express  party y'all feels good this trance i've got to dance get down let's dance let's shout get funky what it's all about let's dance let's shout get funky what it's all about let's dance let's shout get funky what it's all about let's dance let's shout get funky what it's all about let's dance let's shout get funky what it's all about let's dance let's shout get funky what it's all about let's dance let's shout get funky what it's all about let's dance let's shout get funky what it's all about hang in there baby got to dance with you baby all night long i could work out single darling or hold  i could dance with you baby all night long i could work out some more baby we go home if you want it sugar got to give it up hit me i got to give it up party with me baby you got to give it up this mornin' you've got to give it up ooh ooh let's dance let's shout get funky what it's all about ooh ooh let's dance let's shout get funky what it's all about the express party's going to be alright let's dance let's shout get funky what it's all about let's dance let's shout get funky what it's all about let's dance let's shout get funky what it's all about let's dance let's shout5embed",https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,171,22,0,0,0,18,0,0,0,6,male,soul
88,88,Marvin Gaye,Trouble Man,Trouble Man by Marvin Gaye,1972-11-21,1972.0,11.0,21.0,49395,https://genius.com/Marvin-gaye-trouble-man-lyrics,0,1,1,21 contributorstrouble man lyrics i come up hard baby but now i'm cool i didn't make it sugar playing by the rules i come up hard baby but now i'm fine i'm checking trouble sugar moving down the line i come up hard baby but that's okay 'cause trouble man don't get in my way  i come up hard baby i've been for real baby gonna keep moving gonna go to town i come up hard i come up gettin' down there's only three things that's for sure taxes death and trouble oh this i've known baby this i've known sugar yeah ain't gonna let it sweat me babe  it's got me singing yeah yeah wooooh  i come up hard baby i had to fight took care of my business with all my might i come up hard awful hard i had to win then start all over and win again i come up hard but that's okay 'cause trouble man don't get in my way hey hey you might also like i know some places and i see some faces i got good connections they dig my directions what people say that's okay they don't bother me no i'm ready to make it don't care what the weather don't care 'bout no trouble got myself together i feel that kind of protection that's all around me  i come up hard baby i've been for real baby with the troubled minds i'm moving going to town i come up hard i come up gettin' down there's only three things for sure taxes death and trouble oh this i've known baby this i've known baby ain't gonna let it sweat me babe woo oh lord baby  woo i come up hard but now i'm cool i didn't make it baby playing by the rules i come up hard baby now i'm fine i'm checking trouble sugar hey moving down the line oh2embed,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,116,14,2,0,0,27,0,0,2,11,male,soul
89,89,Marvin Gaye,What’s Happening Brother,What's Happening Brother by Marvin Gaye,1971-05-21,1971.0,5.0,21.0,46319,https://genius.com/Marvin-gaye-whats-happening-brother-lyrics,0,1,2,27 contributorswhat’s happening brother lyrics hey baby what you know good i'm just getting back but you knew i would war is hell when will it end when will people start getting together again are things really getting better like the newspaper said what else is new my friend besides what i read  can't find no work can't find no job my friend money is tighter than it's ever been say man i just don't understand what's going on across this land ah what's happening brother yeah what's happening what's happening my man  are they still getting down where we used to go and dance will our ball club win the pennant do you think they have a chance and tell me friend how in the world have you been tell me what's out and i want to know what's in  what's the deal man what's happening what's happening brother what's happening brother ah what's happening brother what's happening my man whoo ah ah what's happening brother say man whoo what's happening brother you might also like what's been shaking up and down the line i want to know because i'm slightly behind the times5embed,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,105,1,1,0,0,35,0,0,0,5,male,soul
90,90,Marvin Gaye,Save the Children,Save the Children by Marvin Gaye,1971-05-21,1971.0,5.0,21.0,45158,https://genius.com/Marvin-gaye-save-the-children-lyrics,0,1,3,23 contributorssave the children lyrics i just want to ask a question who really cares to save a world in despair who really cares ohhh there'll come a time there'll come a time when the world won't be singing when the world won't be singing flowers won't grow flowers won't grow no bells won't be ringin' the bells won't be ringin' who really cares who really cares who's willing to try who is willin' to try to save the world to save the world that's destined to die that is destined to die when i look at the world when i look at the world it fills me with sorrow it fills me with sorrow little children today children today are really gonna suffer tomorrow really suffer tomorrow oh what a shame what a shame such a bad way to live such a bad way to live oh who is to blame who is to blame we can't stop living when we can't stop living ohhh live live live for life live for life but let live everybody live life for the children live life for the children oh for the children you see let's oh let's save the children oh let'slet's save all the children save the babies save the babies and if you want to love you got to save the babies oh you've got the feeling you've got the feeling you will save the babies all of the children you might also like but who really cares who's willing to try yeah to save our world yeah to save our sweet world to save a world that is destined to die ohohoh la la la la la la la la la ohoh oh dig it everybody2embed,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,96,1,0,0,0,29,0,0,0,1,male,soul
91,91,Marvin Gaye,Flyin’ High (In the Friendly Sky),Flyin' High (In the Friendly Sky) by Marvin Gaye,1971-05-21,1971.0,5.0,21.0,40103,https://genius.com/Marvin-gaye-flyin-high-in-the-friendly-sky-lyrics,0,1,1,21 contributorsflyin’ high in the friendly sky lyrics flying high in the friendly sky flying high without ever leaving the ground no rest of the folks are tired and weary oh lord and have laid their bodies down i go to the place where danger awaits me and it's bound to forsake me so stupid minded i can't help it so stupid minded but i go crazy when i can't find it in the morning i'll be alright my friend but soon the night will bring the pains the pain awful pain  flying high in the friendly sky without ever leaving the ground and i ain't seen nothing but trouble baby nobody really understands no no and i go to the place where good feeling awaits me self destruction's in my hand oh lord so stupid minded oh but i go crazy when i can't find it well i know i'm hooked my friend to the boy who makes slaves out of men and oh believe me you might also like flying high in a friendly sky flying high in a friendly sky8embed,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,92,1,0,0,0,22,0,0,0,6,male,soul
92,92,Marvin Gaye,Distant Lover,Distant Lover by Marvin Gaye,1973-08-28,1973.0,8.0,28.0,34029,https://genius.com/Marvin-gaye-distant-lover-lyrics,0,1,3,"15 contributorsdistant lover lyrics distant lover lover lover lover lover ooh so many miles away ooh heaven knows that i long for you every night every night and sometimes i yearn through the day  distant lover ooh lover lover lover lover you should think about me say a prayer for me please please baby think about me sometimes think about me here here in misery save me baby save me baby save me baby misery please save me baby please  baby as i reminisce ah baby through our joyful summer together oh baby the promises we made all the daily letters then all of a sudden everything seemed to explode wow now i gaze out my window sugar down a lonesome road  distant lover lover lover lover ooh sugar how can you treat my heart so mean and cruel didn't you know sugar that every moment that i spent with you every moment i treasured it every moment like it was precious jewel ah baby save me baby save me baby save me baby lord have mercy please save me baby please ooh you might also like oh baby don't go please come back baby something i want to say lover lover lover when you left you took all of me with you my lord i wonder do you want to hear me scream plead and plead ""please"" every moment oh please baby every moment come back home little girl every moment oh baby every moment please3embed",https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,110,54,0,0,0,16,0,3,1,3,male,soul
93,93,Marvin Gaye,Just to Keep You Satisfied,Just to Keep You Satisfied by Marvin Gaye,1973-08-28,1973.0,8.0,28.0,28414,https://genius.com/Marvin-gaye-just-to-keep-you-satisfied-lyrics,0,1,3,11 contributorsjust to keep you satisfied lyrics you were my wife my life my hopes and dreams for you to understand what this means i shall explain i stood all the jealousy all the bitching too yes i'd forget it all once in bed with you oh darling how could we end up like this oh baby let me reminisce  oh and when we woo stopped the hands of time you set my soul on fire my one desire was to love you and think of you with pride and keep you satisfied oh baby oh baby we could not bear the mental strain leave you i never meant to now you see how much you hurt me but if you ever need me i'll be by your side though the many happy times we had can really never outweigh the bad oh i'll never love nobody like i loved you baby  it's time for us to say farewell farewell my darling maybe we'll meet down the line it's too late for you and me it's too late for you and i much too late for you to cry it's too late for you and me much too late for you and i it's too late for you and me much too late for you to cry baby ah we tried god knows we tried now it's too late to live and love and ah it's too late baby it's too late for you and me much too late for you to cry oh oh oh it's much too late you might also like ah well all we can do is we can both try to be happy8embed,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,119,10,0,0,0,9,0,4,1,5,male,soul
94,94,Marvin Gaye,God Is Love,God Is Love by Marvin Gaye,1971-05-21,1971.0,5.0,21.0,25813,https://genius.com/Marvin-gaye-god-is-love-lyrics,0,1,4,25 contributorsgod is love lyrics talk about talk about  oh don't go and talk about my father ah talk about my father god is my friend jesus is my friend he made this world for us to live in he made this world and gave us everything lord gave us everything and all he asks of us peace is we give each other love oh yeah  don't go and talk about my father don't talk about oh no no 'cause god is my friend jesus is my friend he loves us whether or not we know it just loves us oh yeah and he'll forgive all our sins he'll forgive our sins oh yeah and all he asks of us oh yeah is we give each other love oh yeah  love your mother she bore you love your father he works for you love your sister she's good to you love your brother love your brother love  don't go and talk about my father talk about he's good to us god is my friend jesus is my friend yes he is and when we call on him for mercy mercy father he'll be merciful my friend oh yeah oh yes he will yes he will all he asks of us i knowyou might also like5embed,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,76,11,0,0,0,45,0,0,3,5,male,soul
95,95,Marvin Gaye,Sunny,Sunny by Marvin Gaye,,1966.0,7.0,,22454,https://genius.com/Marvin-gaye-sunny-lyrics,0,1,1,5 contributorssunny lyrics sunny yesterday my heart was filled with rain sunny you smiled at me and really eased the pain oh the dark days are done and the bright days are here my sunny one shines so sincere sunny one so true i love you  sunny thank you for the sunshine bouquet sunny thank you for the love you've brought my way you gave to me your all and all now i feel about ten feet tall oh sunny one so true i love you  sunny thank you for the truth you've let me see yeah sunny thank you for the facts from a to z oh my life was torn like wind blown sand then a rock was formed when you held my hand sunny one so true i love you yes yes  sunny thank you for that smile upon your face sunny thank you for that gleam that flows with grace oh you're my spark of nature's fire you're my sweet complete desire sunny one so true i love you you might also like sunny thank you for that smile upon your face sunny thank you for that gleam that flows with grace oh you're my spark of nature's fire you're my sweet complete desire oh sunny one so true i love you2embed,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,90,7,0,0,0,13,0,3,3,1,male,soul
96,96,Marvin Gaye,"When Did You Stop Loving Me, When Did I Stop Loving You","When Did You Stop Loving Me, When Did I Stop Loving You by Marvin Gaye",1978-12-15,1978.0,12.0,15.0,22306,https://genius.com/Marvin-gaye-when-did-you-stop-loving-me-when-did-i-stop-loving-you-lyrics,0,1,1,23 contributorswhen did you stop loving me when did i stop loving you lyrics you know when you say your marriage vows they're supposed to be for real i mean if you think back about what you really said you know about honor and loving and obeying until death do us part and all but it shouldn't be that way it should it should it shouldn't be lies because though it turns out to be lies if you don't honor what you said you've lied to god the words should be changed  ooh now as i recall we tried a million times again again and again and that isn't all and that isn't all i gave my love to you each time to make amends ooh baby suddenly i start to realize i can't make it pretty birds fly away i had to leave you for my health's sake what to do make you pay for leaving you my fine is to pay forever so if a fresh new love comes in i won't say those words again instead i'll say i'll try to love and protect you with all my heart as long as you want me to baby ooh if i love again i'm gonna try a new way this time memories of the things we did some we're proud of some we hid so when two people have to part sometimes it makes them stronger you might also likedo you remember all of the bullshit baby yeah yeah you say you love me with all your heart if you ever loved me with all of your heart you'd never take a million dollars to part  i really tried you know i tried oh baby although we tried all of those promises was nothin' but lies but i really tried you know how hard i tried really tried all that rehearsing baby we really lied didn't we baby and on top of that you have scandalized my name ooh  what i can't understand is if you love me how could you turn me in to the police ooh didn't i love you good and try to take care of you best i could you were so divine and your love was like mellow wine pains of love miles of tears enough to last me for my lifetime broken hearts last for years so break away to the newday sunshine one thing i can promise friend i'll never be back again but i'm not really bitter babe all the luck in the world i wish you all the luck and all the love in the world all the good love in the world good luck in the world ooh but i know you'll never be satisfied luck in the world no you still want me standin' by your side good love in the world memories haunt you all the time i will never leave your mind got judgment on your side you've said bad things and you've lied still i remember some of the good things baby like love after dark and picnics in parks those are the days i'll not forget in my life i'd rather remember remember the joy we shared baby i'd rather remember all the fun we had all i ever really wanted was to love you and treat you right all we did was fuss and fight it don't matter baby take a lesson from it all ooh hey come on come on come on i never thought i'd see the day when you'd put me through what you put me through you tried your best you say i gave you no rest  when did you stop loving me when did i stop loving you when did you stop loving me when did i stop loving you ooh when did you stop loving me when did i stop loving you2embed,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,227,28,1,0,0,45,1,1,0,14,male,soul
97,97,Marvin Gaye,Right On,Right On by Marvin Gaye,1971-05-21,1971.0,5.0,21.0,21644,https://genius.com/Marvin-gaye-right-on-lyrics,0,1,2,21 contributorsright on lyrics hey baby that's alright people i know that's alright everyday that's alright oh when we love each other  i know that's alright oh just feel it feel it oh everybody feel it god know that's alright yes  some of us were born with money to spend some of us were born for races to win some of us are aware that it's good for us to care some of us feel the icy wind of poverty blowing in the air  for those of us who simply like to socialize for those of us who tend the sick and heed the people's cries let me say to you right on  oh feel it feel yeah oh oh oh lord lord lord people and i say right on honey right on you might also like for those of us who live where peace is craved for those of us who live where hatred is enslaved alright for those of us who live a life yeah surrounded by good fortune and wealth talk about it  for those of us who live a life hey hey hey enjoying ourselves for those of us who got drowned in the sea of happiness for the soul that takes pride in his god and himself and everything else   love love sweet love love wonderful love ah true love love love for your brother and love love for god love ah pure love  ah true love can conquer hate every time give out some love and you'll find peace sublime and my darling one more thing if you let me i will take you to live where love is king ah baby2embed,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,125,19,1,0,0,23,1,3,1,3,male,soul
98,98,Marvin Gaye,Soon I’ll Be Loving You Again,Soon I'll Be Loving You Again by Marvin Gaye,1976-03-16,1976.0,3.0,16.0,16910,https://genius.com/Marvin-gaye-soon-ill-be-loving-you-again-lyrics,0,2,3,14 contributorssoon i’ll be loving you again lyrics dreamed of you this morning then came the dawn and i thought that you were here with me if you could only see how much i love you you'd want to trust me  i was really lovin' you baby oh in my dream i was really lovin' you baby i was loving you i was really lovin' you baby every place really really lovin' you baby that you wanted me to  i'd like to do it now since i believe in dreams and fantasies i've got to give you everything i'd like to make love to you right there baby ooh i've got this real strong need to love you everywhere i won't stop until i find your passions flowing like wine baby baby please let me do it to you  oh no i never gave up no head baby i never gave head before always but there's always the first time you know so i made up my mind come on baby first time come on baby soon i'll be loving you come on baby that's all i'm interested in come on baby come on baby come on baby i've made up my mind come on baby soon i'll be loving you oh come on baby girl i know what i'm gonna do come on baby come on baby you might also like i can't wait to touch you to give you that feeling eat you up my dear so that your mood will be revealing baby and soon as i know i've got you willing baby  i'm going to give you some head baby giving up my life keeping up the faith gonna give you some head i'm gone knock you right up woman that's what i'll do because i'm hung up on you i'm going to give you some head sugar giving up my life keeping up the faith gonna give you some head i know what to do that's what i'll do because i'm hung up on you i want to give you some head giving up my life keeping up the faith gonna give you some head ah you big fine woman that's what i'll do because i'm hung up on you woo i love to give it baby giving up my life keeping up the faith gonna give you some head 'cause i know just what to do with it that's what i'll do because i'm hung up on you ah i'm going to give the ultimate love baby the ultimate love baby giving up my life keeping up the faith gonna give you some head don't you know i can handle you that's what i'll do because i'm hung up on you soon soon soon soon giving up my life keeping up the faith gonna give you some head i'll be loving you oh janis that's what i'll do because i'm hung up on you ow ooh giving up my life keeping up the faith gonna give you some head you're so fine ooh that's what i'll do because i'm hung up on you oh now now now now baby ow giving up my life keeping up the faith gonna give you some head i love you baby i love you that's what i'll do because i'm hung up on you2embed,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,142,34,0,0,0,39,0,0,0,14,male,soul
99,99,Marvin Gaye,"I’m Yours, You’re Mine","I'm Yours, You're Mine by Marvin Gaye",,1962.0,,,15846,https://genius.com/Marvin-gaye-im-yours-youre-mine-lyrics,0,1,2,2 contributorsi’m yours you’re mine lyrics i’m yours i’m yours and you're mine you're mine you are mine you're mine baby i’m yours i’m yours and nothing’s gonna ever never never ever never ever ever come between us  i’m yours i’m yours and you are mine you're mine you are mine you're mine and i’m yours i’m yours and nothing’s gonna ever never no no never never ever ever come between us  i'm so glad i found you let me put my arms around you whenever you are near oh there's a heaven on earth right here  i’m yours i’m yours and you are mine you're mine you are mine you're mine and i’m yours i’m yours and nothing’s gonna ever never no no never never ever ever come between us  hey baby i'm so glad i found you let me put my arms all around you whenever you're near i said a heaven's on earth right here you might also like i’m yours i’m yours and you are mine you're mine oh baby you're mine and i’m yours i’m yours and nothing’s gonna ever no baby oh ever come between us said i never no nothing never ever will ever come between us said never no baby never ever between us all because i'm yours and you are mineembed,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,52,5,0,0,0,11,0,2,0,12,male,soul
100,100,Minnie Riperton,Lovin’ You,Lovin' You by Minnie Riperton,1975-01-13,1975.0,1.0,13.0,232146,https://genius.com/Minnie-riperton-lovin-you-lyrics,0,1,2,lovin' you is easy cause you're beautiful makin' love with you is all i wanna do lovin' you is more than just a dream come true and everything that i do is out of lovin' you  la la la la la la la la la la la la la la la la la la la la do do do do do ooh  no one else can make me feel the colors that you bring stay with me while we grow old and we will live each day in springtime cause lovin' you has made my life so beautiful and every day of my life is filled with lovin' you lovin' you i see your soul come shinin' through and every time that we ooh i'm more in love with you  la la la la la la la la la la la la la la la la la la la la do do do do do ooh you might also like no one else can make me feel the colors that you bring stay with me while we grow old and we will live each day in springtime cause lovin' you is easy cause you're beautiful and every day of my life is filled with lovin' you lovin' you i see your soul come shinin' through and every time that we ooh i'm more in love with you  la la la la la la la la la la la la la la la la la la la la do do do do do ooh lovin' you la la la la la la la la la la do do do do do dee do dee do dee do maya maya maya maya maya maya la la la la la la la la dee do dee do dee do8,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,69,3,0,0,0,2,0,0,0,2,female,soul
101,101,Minnie Riperton,Les Fleurs,Les Fleurs by Minnie Riperton,,1970.0,,,82310,https://genius.com/Minnie-riperton-les-fleurs-lyrics,0,1,2,30 contributorsles fleurs lyrics will somebody wear me to the fair to the morning sing a lovely flower will a lady pin me in her hair mmm mmm mmm will a child find me by a stream gaily laughing in the sunbeam shower kiss my petals weave me through a dream  for all of these simple things and much more a flower was born it blooms to spread love and joy faith and hope to people forlorn inside every man lives the seed of a flower if he looks within he finds beauty and power  ring all the bells sing and tell the people everywhere that the flower has come light up the sky with your prayers of gladness and rejoice for the darkness is gone throw off your fears let your heart beat freely at the sign that a new time is born  may mosaydee kaylie lowya roses may mosaydee kaylie lowya roses say money ain't na na no oh na mmm mmhmm mmm mmm looking for vayda tay breeze looking for vayda tay breeze may mosaydee kaylie lowya roses mmm mmhmm mmm mmm you might also like for all of these simple things and much more a flower was born it blooms to spread love and joy faith and hope to people forlorn inside every man lives the seed of a flower if he looks within he finds beauty and power  na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na4embed,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,118,4,1,0,0,24,0,6,0,1,female,soul
102,102,Minnie Riperton,Inside My Love,Inside My Love by Minnie Riperton,,1975.0,,,48897,https://genius.com/Minnie-riperton-inside-my-love-lyrics,0,3,3,22 contributorsinside my love lyrics yeah yeah yeah yeah yeah huh huh hmmmm ummmm  two people just meeting barely touching each other two spirits greeting trying to carry it further  you are one and i am another we should be one inside each other  you can see inside me will you come inside me do you wanna ride inside my love you can see inside me will you come inside me do you wanna ride inside my love you might also like two strangers not strangers only lacking the knowing so willing feeling infinite growing  while we're here the whole world is turning we should be one fulfilling our yearning  you can see inside me will you come inside me do you wanna ride inside my love you can see inside me will you come inside me do you wanna ride inside my love   you can see inside me will you come inside me do you wanna ride inside my love you can see inside me will you come inside me do you wanna ride inside my love see inside me you come inside me inside my love you can come inside me will you come inside me my love you can come inside me will you come inside me my love you can come inside me will you come inside me my love you can come inside me will you come inside me my love1embed,https://images.genius.com/c8f81d7d1a53e6bc0de40551dfea12eb.769x769x1.jpg,68,12,0,0,0,12,0,0,0,3,female,soul
