,Unnamed: 0,Artist,Song Title,Full Title,Release Date,Year,Month,Day,Pageviews,url,featured_count,producer_count,writer_count,Song Lyrics,Artist Image,vocab,love,money,violence,drugs,gendered,sadness,joy,yes,no,gender,genre
15,15,2Pac,Do For Love,Do For Love by 2Pac (Ft. Eric Williams),1997-11-25,1997.0,11.0,25.0,536168,https://genius.com/2pac-do-for-love-lyrics,1,1,5,101 contributorsdo for love lyrics turn it up loud hahaha ahahaha hey man you a little sucker for love pac word up hahahahaha  i should've seen you was trouble right from the start taught me so many lessons how not to mess with broken hearts so many questions when this began we was the perfect match perhaps we had some problems but we workin at it and now the arguments are gettin' loud i wanna stay but i can’t help from walkin' out just throw it away just take my hand and understand if you could see i never planned to be your man it just wasn’t me but now i’m searchin’ for commitment in other arms i wanna shelter you from harm don’t be alarmed your attitude was the cause you got me stressin’ soon as i open up the door with your jealous questions like where can i be you're killin' me with your jealousy now my ambition's to be free i can't breathe cause soon as i leave it's like a trap i hear you callin' me to come back i'm a sucka for love  what you won’t do do for love you tried everything but you don’t give up what you won’t do do for love you tried everything but you don’t give up you might also like just when i thought i broke away and i'm feelin' happy you try to trap me say you pregnant and guess who the daddy don’t wanna fall for it but in this case what could i do so now i’m back to makin promises to you tryin' to keep it true what if i’m wrong a trick to keep me holdin on tryin’ to be strong and in the process keep you goin' i’m 'bout to lose my composure i’m gettin’ close to packin’ up and leavin’ notes and gettin’ ghost tell me who knows a peaceful place where i can go to clear my head i’m feelin' low losin’ control my heart is sayin’ leave oh what a tangled web we weave when we conspire to conceive and now you gettin’ calls at the house guess you cheatin’ that’s all i need to hear 'cause i’m leavin’ i’m out the door never no more will you see me this is the end 'cause now i know you’ve been cheatin' i’m a sucka for love what you won’t do do for love you tried everything but you don’t give up what you won’t do do for love you tried everything but you don’t give up  now he left you with scars tears on your pillow and you still stay as you sit and pray hoping the beatings’ll go away it wasn’t always a hitandrun relationship it used to be love happiness and companionship remember when i treated you good i moved you up to the hills out the ills of the ghetto hood me and you a happy home when it was on i had a love to call my own i should've seen you was trouble but i was lost trapped in your eyes preoccupied with gettin’ tossed no need to lie you had a man and i knew it you told me don’t worry 'bout it we can do it now i’m under pressure make a decision 'cause i’m waitin’ when i’m alone i’m on the phone havin’ secret conversations huh i wanna take your misery replace it with happiness but i need your faith in me i’m a sucka for love what you won’t do do for love you tried everything but you don’t give up what you won’t do do for love you tried everything but you don’t give up  what you won’t do do for love you tried everything but you don’t give up what you won’t do do for love you tried everything but you don’t give up what you won’t do do for love you tried everything but you don’t give up what you won’t do do for love you tried everything but you don’t give up do for love yeah baby yeah do for love52embed,https://images.genius.com/46cb64bfbd6e4b6e247a18dc54eab81d.788x788x1.jpg,249,22,0,2,0,46,0,2,3,14,male,rap
16,16,2Pac,Can’t C Me,Can't C Me by 2Pac (Ft. George Clinton),1996-02-13,1996.0,2.0,13.0,536113,https://genius.com/2pac-cant-c-me-lyrics,1,1,2,"134 contributorscan’t c me lyrics the blind stares of a million pairs of eyes lookin' hard but won't realize that they will never see the p you must be goin' blind  give me my money in stacks and lace my bitches with dime figures real niggas fingers on nickelplated 9 triggers must see my enemies defeated i catch 'em while they coked up and weeded open fire now them niggas bleedin' see me in flesh and test and get your chest blown straight out the west don't get blown my adversaries cry like hoes open and shut like doors is you a friend or foe nigga you ain't know they got me stressed out on death row i've seen money but baby i've gots to get mo' you screamin' ""go 2pac"" and i ain't stoppin' till i'm wellpaid bail's paid now nigga look what hell made visions of cops and sirens niggas open fire bunch of thug life niggas on the rise until i die ask me why i'm a boss player gettin' high and when i'm rollin' by niggas can't see me  the stares of a million pairs of eyes and you'll never realize you can't see me you might also like been gettin' word that these square motherfuckers with nerves sayin' they can get with us but picture me gettin' served my own mama say i'm thugged out my shit be poppin' out the record store as if it was a drug house my lyrics bang like a crip or blood nigga what it ain't nothin' but a party when we thug and there i was a young nigga with heart ain't had shit to lose pullin' my pistol on them fools you know the rules dre you got me heated my words like a penitentiary dick hittin' bitches where it's most needed money and weed alizé and hennessy to my thug niggas in lock down witness me bail on these hoes in flossmode the life of a boss player fuck what you thought though my enemies deceased die like a bitch when my album hit the streets niggas can't see me  niggas can't see me they can't see me which way did he go george which way did he go oh which way did he go which way did he go you niggas made a mistake you should've never put my rhymes with dre them thug niggas have arrived and it's judgement day hey homie if you feel me tell them tricks that shot me that they missed they ain't kill me i can make a motherfucker shake rattle and roll i'm full of liquor thug nigga quick to jab at them hoes and i can make you jealous niggas famous fuck around with 2pac and see how good a nigga's aim is i'm just a rich motherfucker from the way if this rappin' bring me money then i'm rappin' till i'm paid i'm gettin' green like i'm supposed to nigga i holla at these hoes and see how many i can go through look to the star and visualize my debut niggas know me player i gotta stay true don't be a dumb motherfucker 'cause it's crazy after dark where the true thugniggas see your heart niggas can't see me  yo check this out stay off his dick  niggas can't see me right before your eyes i'll disappear from here you niggas can't see me you can't see me i know it's hard nigga i'm all up in your face but you still can't see me you can't see me all up in your range but niggas can't see me 20/20 vision won't visualize i'm in the flesh baby but you can't see me all those glasses won't help you realize you blinded you blinded you can't see me you can't see me thug life baby don't believe everything you read alizé and weed you can't see me right before your very eyes you won't even visualize you can't see me dr dre all day 2pac niggas can't see me i dedicate this to you punk motherfuckers this one's for you big baby 'cause you bitchass niggas can't see me niggas can't see me you can't see me see no evil hear no evil speak no evil you won't see me yeah first you see me now you don't wanna see me but you won't come to see me but you can't oh you can't see me you can't see me right between your eyes and you'll never realize right before your eyes you won't even realize visualize what you can't see52embed",https://images.genius.com/46cb64bfbd6e4b6e247a18dc54eab81d.788x788x1.jpg,300,6,5,2,3,67,0,0,6,11,male,rap
17,17,2Pac,All About U,"All About U by 2Pac (Ft. Dru Down, Hussein Fatal, Nate Dogg, Snoop Dogg & Yaki Kadafi)",1996-02-13,1996.0,2.0,13.0,531328,https://genius.com/2pac-all-about-u-lyrics,5,2,8,95 contributorsall about u lyrics ah yeah hahaha yeah it's all about you one time i'ma say it's all about you baby yeah haha for the bitches that think it's all about you it's all about you this dru down in the house with my boy 'pizznac you know what i'm sayin' it's all about you yeah i'm gon' say it's all about you but you know i'm lyin' though ha yeah  you probably crooked as the last trick want to laugh at how i got my ass caught up with this bad bitch thinkin' i had her but she had me in the long run it's just my luck i'm stuck with fuckin' with the wrong one wise decisions based on lies we livin' scandalous times this game's like my religion you could be rollin' with a thug instead you with this weak scrub lookin' for some love in every club i see you starin' like you want it well baby if you got it better flaunt it let the liquor help you get up on it i'm still tipsy from last night bumpin' these walls as i pause addicted to the fast life i try to holla but you tell me you taken sayin' you ain't impressed with the money i'm makin' guess it's true what they tellin' me fresh out of jail life's hell for a black celebrity so that's the reason why i call and maybe you with it fantasies of us sweatin' can i hit it hell no addicted to the things you do but still true what i'm sayin' boo ‘cause this is all about you you might also like every other city we go every other video it's all about you no matter where i go i see the same hoes it's all about you every other city we go every other video it's all about you no matter where i go i see the same hoes  i make a promise if you go with me just let me know i'll have you hollerin' my name out before i leave nobody loves me i'm a thug nigga i only hung out with the criminals and drug dealers i love niggas 'cause we comin' from the same place witness me holla at a hoochie see how quick the game takes how can i tell her i'm a playa and i don't even care creep though weed smoke's in the air everywhere i go it's all about the groupie hoes waitin' for niggas at the end of every show i just seen you in my friend's video could never put a bitch before my friends so here we go follow the leader and peep the drama that i'm goin' through it's all about you yeah nigga it's all about you  every other city we go every other video it's all about you no matter where i go i see the same hoes every other city we go every other video it's all about you no matter where i go i see the same hoes is you sick from the dick or is it the flu it ain't about you or your bitchass crew every other city we go and every video explain to a nigga why i see the same shitty ho you think it's all about you well boo i gets down like dru and my nasty new niggas too  you couldn't hold me back it'd take a fatter track a lyrical attack perhaps it was a visual bluff when i started to snaps all your rode 'em swoll straight in control flows'll fold while hoes cold stroll hold the set i told dramacy' go in next gold diggin' cold diggin' a gold rolex  i slide in easily try a grizzly sluts know the cut i came to fuck try skeezin' me runnin' up in ya just like bruce jenner when i bend ya at the most i fucked a bitch from the west coast to west virginia it's all about you  every other city we go every other video it's all about you no matter where i go i see the same hoes every other city we go every other video it's all about you no matter where i go i see the same hoes every other city we go every other video it's all about you no matter where i go i see the same hoes every other city we go every other video no matter where i go i see the same hoes i'm tellin' ya it's the same old shit i mean goddamn you know what i'm sayin' i'm sittin' back watchin' montell jordan video i see the same bitch who was in my homeboy nate dogg video then i flip the channel i'm checkin' out my homeboy 2pac video i see the same bitch that was in my video you know what i'm sayin' and then you know what i'm sayin' what make that even more fucked up i'm watchin' a million man march and i see the same bitch on the million man march that was in the homeboy warren g video i mean damn everywhere i look everywhere i go i see the same ho don't get mad i'm only bein' real yeah43embed,https://images.genius.com/46cb64bfbd6e4b6e247a18dc54eab81d.788x788x1.jpg,308,5,4,1,1,122,0,1,0,17,male,rap
18,18,2Pac,I Get Around,I Get Around by 2Pac (Ft. Digital Underground),1993-06-10,1993.0,6.0,10.0,524554,https://genius.com/2pac-i-get-around-lyrics,1,2,6,"121 contributorsi get around lyrics 'round and 'round aw yeah 'round and 'round 'round we go i get around 'round and 'round still clown with the underground when we come around step up stepstep up step up 'round and 'round 'round we go stronger than ever 'round and 'round  back to get wrecked all respect to those who break their neck to keep their hoes in check ‘cause oh they sweat a brother majorly and i don't know why your girl keeps pagin' me she tell me that she needs me cries when she leaves me and every time she sees me she squeeze me—lady take it easy hate to sound sleazy but tease me i don't want it if it's that easy ayo bust it baby got a problem saying ""byebye"" just another hazard of a fly guy you ask ""why"" don't matter my pockets got fatter now everybody's lookin' for the latter and ain't no need in being greedy if you wanna see me dial the beeper number baby when you need me and i'll be there in a jiffy don't be picky just be happy with this quickie when will ya learn you can't tie me down baby doll check it out i get around you might also like what you mean you don't know round and round around we go i get around the underground just don't stop for hoes round and round i get around still down with the underground round and round around we go i get around yeah ayo shock let them hoes know round and round  now you can tell from my everyday fits i ain't rich so cease and desist with them tricks tricks i'm just another black man caught up in the mix mix tryna make a dollar out of 15 cents a dime and a nickel just 'cause i'm a freak don't mean that we could hit the sheets baby i can see that you don't recognize me i'm shock g the one who put the satin on your panties never knew a hooker that could share me i get around  what's up love how you doin' all right well i've been hangin' sangin' tryna do my thang oh you heard that i was bangin' your homegirl you went to school with that's cool but did she tell you about her sister and your cousin thought i wasn't uhh see weekends were made for michelob but it's a monday my day so just let me hit it yo and don't mistake my statement for a clown we can keep in the down low long as you know that i get around 'round and 'round around we go 2pacalypse now don't stop for hoes i get around 'round and 'round 'round and 'round around we go why i ain't call you hahahah please 'round and 'round  fingertips on the hips as i dip gotta get a tight grip don't slip loose lips sink ships it's a trip i love the way she licks her lips see me jockin' put a little twist in her hips ‘cause i'm watchin' conversations on the phone 'til the break of dawn now we're all alone why the lights on turn them off time to set it off get you wet and soft somethin' is on your mind let it off you don't know me you just met me you won't let me well if i couldn't have it silly rabbit why you sweatin' me it's a lot of real gs doin' time 'cause a groupie bent the truth and told a lie you picked the wrong guy baby if you're too fly you need to hit the door search for a new guy 'cause i only got one night in town break out or be clowned baby doll are you down i get around 'round and 'round around we go 'round and 'round around we go uhh 'round and 'round around we go 'round and 'round around we go 'round and 'round 'round we go 'round and 'round 'round we go 'round and 'round 'round we go whoa 'round and 'round we go 'round and 'round 'round and 'round 'round and 'round 'round and 'round53embed",https://images.genius.com/46cb64bfbd6e4b6e247a18dc54eab81d.788x788x1.jpg,281,8,3,1,0,65,1,1,0,12,male,rap
19,19,2Pac,So Many Tears,So Many Tears by 2Pac,1995-03-14,1995.0,3.0,14.0,515240,https://genius.com/2pac-so-many-tears-lyrics,0,1,5,i shall not fear no man but god though i walk through the valley of death i shed so many tears if i should die before i wake please god walk with me grab a nigga and take me to heaven  back in elementary i thrived on misery left me alone i grew up amongst a dyin' breed inside my mind couldn't find a place to rest until i got that thug life tatted on my chest tell me can you feel me i'm not livin' in the past you wanna last be the first to blast remember kato no longer with us he's deceased call on the sirens seen him murdered in the streets now he rest in peace is there a heaven for a g remember me so many homies in the cemetery shed so many tears  ahh i suffered through the years and shed so many tears lord i lost so many peers and shed so many tears you might also like now that i'm strugglin' in this business by any means label me greedy gettin' green but seldom seen and fuck the world 'cause i'm cursed i'm havin' visions of leavin' here in a hearse god can you feel me take me away from all the pressure and all the pain show me some happiness again i'm goin' blind i spend my time in this cell ain't livin' well i know my destiny is hell where did i fail my life is in denial and when i die baptized in eternal fire i'll shed so many tears lord i suffered through the years and shed so many tears lord i lost so many peers and shed so many tears  now i'm lost and i'm weary so many tears i'm suicidal so don't stand near me my every move is a calculated step to bring me closer to embrace an early death now there's nothin' left there was no mercy on the streets i couldn't rest i'm barely standin' about to go to pieces screamin' peace and though my soul was deleted i couldn't see it i had my mind full of demons tryin' to break free they planted seeds and they hatched sparkin' the flame inside my brain like a match such a dirty game no memories just a misery paintin' a picture of my enemies killin' me in my sleep will i survive 'til the morning to see the sun please lord forgive me for my sins 'cause here i come lord god i suffered through the years and shed so many tears god i lost so many peers  lord knows i tried been a witness to homicide seen driveby's takin' lives little kids die wonder why as i walk by brokenhearted as i glance at the chalk line gettin' high this ain't the life for me i wanna change but ain't no future bright for me i'm stuck in the game i'm trapped inside a maze see this tanqueray influenced me to gettin' crazy disillusioned lately i've been really wantin' babies so i could see a part of me that wasn't always shady don't trust my lady 'cause she's a product of this poison i'm hearin' noises think she's fuckin' all my boys can't take no more i'm fallin' to the floor beggin' for the lord to let me in to heaven's door shed so many tears god please help me  lord i lost so many years i suffered through the years and shed so many tears i lost so many peers and shed so many tears lord i suffered through the years and shed so many tears god i lost so many peers and shed so many tears80,https://images.genius.com/46cb64bfbd6e4b6e247a18dc54eab81d.788x788x1.jpg,270,1,0,2,0,104,0,1,1,16,male,rap
20,20,A Tribe Called Quest,Electric Relaxation,Electric Relaxation by A Tribe Called Quest,1993-11-09,1993.0,11.0,9.0,552782,https://genius.com/A-tribe-called-quest-electric-relaxation-lyrics,0,1,3,"159 contributorselectric relaxation lyrics  relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down  honey check it out you got me mesmerized with your black hair and your fatass thighs street poetry is my everyday but yo i gotta stop when you trot my way if i was workin' at the club you would not pay ayo my man phife diggy he got somethin' to say  i like 'em brown yellow puerto rican or haitian uh name is phife dawg from the zulu nation told you in the jam that we can get down now let's knock the boots like the group htown you got bbd all on your bedroom wall but i'm above the rim and this is how i ball a gritty little somethin' on the new york street this is how i represent over this here beat talkin' 'bout you yo i took you out but sex was on my mind for the whole damn route my mind was in a frenzy and a horny state but i couldn't drop dimes 'cause you couldn't relate you might also like relax yourself girl please settle down you couldn't relate relax yourself girl please settle down you couldn't relate relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down  stretch out your legs let me make you bawl drive you insane drive you up the wall starin' at your domepiece very strong stronger than pride stronger than teflon take you on the ave and you buy me links now i wanna pound the poontang until it stinks you can be my mama and i'll be your boy  original rude boy never am i coy you can be a shorty in my ill convoy not to come across as a thug or a hood what but hun you got the goods like madelyne woods by the way my name's malik the fivefoot freak let's say we get together by the end of the week she simply said ""no"" labeled me a ho i said ""how you figure"" ""my friends told me so"" i hate when silly groupies wanna run they yap word to god hun i don't get down like that i'll have you weak in the knees that you could hardly speak or we could do like uncle l and swing an ep' in my jeep keep it on the down yo we keep it discreet see i'm not the type of kid to have my biz in the streets if my mom don't approve then i'll just elope let me save the little man from inside the boat let me hit it from the back girl i won't catch a hernia bust off on your couch now you got seaman's furniture shaheed phife and the extra p stacy beadle pj and my man lg they know the abstract is really soul on ice the character is of men never ever of mice shorty let me tell you 'bout my only vice it has to do with lots of lovin' and it ain't nothin' nice  relax yourself girl please settle down it ain't nothin' nice relax yourself girl please settle down it ain't nothin' nice relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down relax yourself girl please settle down keep bouncing113embed",https://images.genius.com/44b3a90b2fcd09c5df186054d02c2817.545x545x1.png,261,1,1,0,0,86,1,1,0,12,male,rap
21,21,A Tribe Called Quest,We the People....,We the People.... by A Tribe Called Quest,2016-11-11,2016.0,11.0,11.0,543961,https://genius.com/A-tribe-called-quest-we-the-people-lyrics,0,2,6,149 contributorswe the people lyrics we don't believe you 'cause we the people are still here in the rear ayo we don't need you you in the killingoffgoodyoungnigga mood when we get hungry we eat the same fucking food the ramen noodle your simple voodoo is so maniacal we're liable to pull a juju the irony is that this bad bitch in my lap she don't love me she make money she don't study that she gon' give it to me ain't gon' tell me run it back she gon' take the brain to wetter plains she spit on that the doors have signs with don't try to rhyme with vh1 has a show that you can waste your time with guilty pleasures take the edge off reality and for a salary i'd probably do that shit sporadically the og gucci boots are smitten with iguanas the irs piranha see a nigga gettin' commas niggas in the hood living in a fishbowl gentrify here now it's not a shit hole trendsetter i know my shit's cold ain't settling because i ain't so bold but ay  all you black folks you must go all you mexicans you must go and all you poor folks you must go muslims and gays boy we hate your ways so all you bad folks you must go you might also like the fog and the smog of news media that logs false narratives of gods that came up against the odds we're not just nigga rappers with the bars it's kismet that we're cosmic with the stars  you bastards overlooking street art better yet street smarts but you keep us off the charts so motherfuck your numbers and your statisticians fuck y'all know about true competition that's like a al pitcher on deck talking about he hittin' the only one who's hitting are the ones that's currently spittin' we got your missy smitten rubbing on her little kitten dreaming of a world that's equal for women with no division boy i tell you that's vision like tony romo when he hitting witten the tribe be the best in they division shaheed muhammad cut it with precision who can come back years later still hit the shot still them tryna move we off the fucking block babylon bloodclaat two pon yuh headtop  all you black folks you must go all you mexicans you must go and all you poor folks you must go muslims and gays boy we hate your ways so all you bad folks you must go50embed,https://images.genius.com/44b3a90b2fcd09c5df186054d02c2817.545x545x1.png,228,2,1,3,0,59,2,0,1,7,male,rap
22,22,A Tribe Called Quest,Scenario,Scenario by A Tribe Called Quest (Ft. Leaders of the New School),1991-09-24,1991.0,9.0,24.0,508665,https://genius.com/A-tribe-called-quest-scenario-lyrics,1,2,6,"207 contributorsscenario lyrics here we go yo here we go yo so what so what so what's the scenario here we go yo here we go yo so what so what so what's the scenario  ayo bo knows this what and bo knows that what but bo don't know jack 'cause bo can't rap well what do you know the didawg is first up to bat no batteries included and no strings attached no holds barred no time for movefakin' gots to get the loot so i can bring home the bacon brothers front they say ""the tribe can't flow"" but we've been known to do the impossible like broadway joe so sleep if you want nytol will help you get your z's troop but here's the real scoop i'm all that and then some short dark and handsome bust a nut inside your eye to show you where i come from i'm vexed fumin' i've had it up to here my days of payin' dues are over acknowledge me as in there yeah head for the border go get a taco watch me wreck it from the jump street meanin' from the getgo sit back relax and let yourself go don't sweat what you heard but act like you know you might also like yes yes y'all yes y'all who got the vibe it's the tribe y'all tribe y'all real live y'all live y'all inside outside come around who's that broooown so may i say call me charlie the word is the herb and i'm deep like bob marley lay back on the payback evolve rotate the gates contact can i get a hit hit boom bip with a brother named tip and we're ready to flip east coast stompin' rippin' and rompin' new york north cakalaka and compton checkacheckacheck it out the loops for the troops more bounce to the ounce and wowhownowwow how now brown cow we're ill 'til the skill gets down for the flex next it's the textbook old to the new but the rest are doodoo from radio to the video to arsenio tell me yo what's the scenario  true blue scooby doo whoopie doo scenarios radios rates more than four scores for the s'mores that smother dance floors now i go for mine shades of sea shore shipshape crushed grapes apes that play tapes papes make drakes baked for the wakes of an lah an eader simply just a leader base in the space means peace see you later later later later alligator pop blows the weasel and the urge to inflate her so yo the d what the o incorporated inc into a flow funk flipped flat back first this foul fight fight fight laugh yo how'd that sound oooh it's a leaderquest mission and we got the goods here here never on the left 'cause my right's my good ear ear i could give a damn about a ill subliminal stay away from crime so i ain't no criminal i love my young nation groovy sensation no time for hibernation only elation don't ever try to test the water little kid yo mr busta rhymes tell 'em what i did i heard you rushed and rushed and attacked then they rebuked and you had to smack causin' rambunction throughout the sphere raise the levels of the boom inside the ear you know i did it so don't violate or you'll get violated the hip hop sound is well agitated won't ever waste no time on a played out ego so here's busta rhymes with the scenario  watch as i combine all the juice from the mind heel up wheel up bring it back come rewind powerful impact boom from the cannon not braggin' tryna read my mind just imagine vocabulary's necessary when diggin' into my library oh my gosh oh my gosh eatin' ital stew like the one peter tosh uh ugh ugh ugh all over the track man ugh pardon me ugh as i come back as i did it yo i had to beg your pardon when i travel through the town i roll with the squadron rawr rawr like a dungeon dragon change your little drawers 'cause your pants are saggin' try to step to this i will twist you in a turban and have you smellin' rank like some old stale urine chickity choco the chocolate chicken the rear cock diesel buttcheeks they were kickin' yo bust it out before the busta bust another rhyme the rhythm is in sync uh the rhymes are on time time rippin' up the sound just like horatio observe the vibe and check out the scenario here we go yo here we go yo yeah my man motherfucker so what so what so what's the scenario here we go yo here we go yo so what so what so what's the scenario here we go yo here we go yo so what so what so what's the scenario here we go yo here we go yo so what so what so what's the scenario66embed",https://images.genius.com/44b3a90b2fcd09c5df186054d02c2817.545x545x1.png,399,1,4,1,0,143,0,1,3,22,male,rap
23,23,A Tribe Called Quest,Can I Kick It?,Can I Kick It? by A Tribe Called Quest,1990-04-17,1990.0,4.0,17.0,441701,https://genius.com/A-tribe-called-quest-can-i-kick-it-lyrics,0,1,3,116 contributorscan i kick it lyrics can i kick it yes you can can i kick it yes you can can i kick it yes you can can i kick it yes you can can i kick it yes you can can i kick it yes you can can i kick it yes you can well i'm gone go on then  can i kick it to all the people who can quest like a tribe does before this did you really know what live was comprehend to the track for it's why cuz gettin measures on the tip of the vibers rock and roll to the beat of the funk fuzz wipe your feet really good on the rhythm rug if you feel the urge to freak do the jitterbug come and spread your arms if you really need a hug afrocentric living is a big shrug a life filled with fun that's what i love a lower plateau is what we're above if you diss us we won't even think of will nipper the doggy give a big shove this rhythm really fits like a snug glove like a box of positives it's a plus love as the tribe flies high like a dove can i kick it you might also like can i kick it yes you can can i kick it yes you can can i kick it yes you can can i kick it yes you can can i kick it yes you can can i kick it yes you can can i kick it yes you can well i'm gone go on then  can i kick it to my tribe that flows in layers right now phife is a poem sayer at times i'm a studio conveyor mr dinkins would you please be my mayor you'll be doing us a really big favor boy this track really has a lot of flavor when it comes to rhythms quest is your savior follow us for the funky behavior make a note on the rhythm we gave ya feel free drop your pants check your hair do you like the garments that we wear i instruct you to be the obeyer a rhythm recipe that you'll savor doesn't matter if you're minor or major yes the tribe of the game we're the player as you inhale like a breath of fresh air can i kick it72embed,https://images.genius.com/44b3a90b2fcd09c5df186054d02c2817.545x545x1.png,167,3,1,0,0,24,0,0,16,4,male,rap
24,24,A Tribe Called Quest,Check the Rhime,Check the Rhime by A Tribe Called Quest,1991-09-24,1991.0,9.0,24.0,332387,https://genius.com/A-tribe-called-quest-check-the-rhime-lyrics,0,2,3,122 contributorscheck the rhime lyrics uh uh uh uh uh uh uh check the rhyme  back in the days on the boulevard of linden we used to kick routines and the presence was fittin' it was i the abstract and me the five footer i kicks the mad style so step off the frankfurter yo phife you remember that routine that we used to make spiffy like mr clean um um a tidbit um a smidgen i don't get the message so you gots to run the pigeon heh okay you on point phife all the time tip you on point phife all the time tip you on point phife all the time tip well then grab the microphone and let your words rip  now here's a funky introduction of how nice i am tell your mother tell your father send a telegram i'm like an energizer 'cause you see i last long my crew is never ever wack because we stand strong now if you say my style is wack that's where you're dead wrong i slayed that buddy in el segundo then push it along you'd be a fool to reply that phife is not the man 'cause you know and i know that you know who i am a special shout of peace goes out to all my pals you see and a middle finger goes for all you punk mc's 'cause i love it when you wack mc's despise me they get vexed i roll next can't none contest me i'm just a fly mc who's five foot three and very brave on top remaining no home training 'cause i misbehave i come correct in full effect have all my hoes in check and before i get the butt the jim must be erect you see my aura's positive i don't promote no junk see i'm far from a bully and i ain't a punk extremity in rhythm yeah that's what you heard so just clean out your ears and just check the word you might also like check the rhyme y'all check the rhyme y'all check the rhyme y'all check the rhyme y'all check the rhyme y'all check the rhyme y'all check it out check it out check the rhyme y'all check the rhyme y'all check the rhyme y'all play tapes y'all check the rhyme y'all check the rhyme y'all check it out check it out  back in the days on the boulevard of linden we used to kick routines and the presence was fittin' it was i the phifer and me the abstract the rhymes were so rumpin' that the brothers rode the 'zack aiyo tip do you recall when we used to rock what those fly routines on your cousin's block um let me see damn i can't remember i receive the message and you will play the sender you on point tip all the time phife you on point tip yeah all the time phife you on point tip yo all the time phife so play the resurrector and give the dead some life  okay if knowledge is the key then just show me the lock got the scrawny legs but i move just like lou brock with speed i'm agile plus i'm worth your while one hundred percent intelligent black child my optic presentation sizzles the retina how far must you go to gain respect umm well it's kinda simple just remain your own or you'll be crazy sad and alone industry rule number fourthousandandeighty record company people are shady so kids watch your back 'cause i think they smoke crack i don't doubt it look at how they act well off to better things like a hiphop forum pass me the rock and i'll score 'em with decorum and proper—what you say hammer proper rap is not pop if you call it that then stop nc y'all check the rhyme y'all sc y'all check it out y'all virginia check the rhyme y'all check it out check it out in london check the rhyme y'all59embed,https://images.genius.com/44b3a90b2fcd09c5df186054d02c2817.545x545x1.png,289,1,25,1,1,101,1,0,0,11,male,rap
